subid,HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1,Answer 2,Answer 3,Answer 4,Answer 5,Answer 6,Answer 7,Answer 8,Answer 9,Answer 10
ztrp9,3HYV4299H0WODZLFWVR865I8VIEE8G,What do you see?, ,3XM0HYN6NKZC6BIP8FYKHB9JFB6PEB,A2XFO0X6RCS98M,Approved,Fri Mar 06 00:46:32 PST 2015,Fri Mar 06 00:48:47 PST 2015,"[{""slide"":""practice"",""trialNum"":1,""key"":""h"",""correct"":1,""rt"":2028},{""slide"":""practice"",""trialNum"":2,""key"":""h"",""correct"":1,""rt"":650},{""slide"":""practice"",""trialNum"":3,""key"":""h"",""correct"":1,""rt"":639},{""slide"":""practice"",""trialNum"":4,""key"":""a"",""correct"":1,""rt"":644},{""slide"":""practice"",""trialNum"":5,""key"":""a"",""correct"":1,""rt"":662}]",[],[],undefined,null,"""h""","[{""h"":""human"",""a"":""animal""}]","""ds20a""","""ds20b""","[{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap1a"",""rightPic"":""ap1b"",""trialNum"":1,""key"":""a"",""correct"":1,""rt"":710},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds1a"",""rightPic"":""ds1b"",""trialNum"":2,""key"":""h"",""correct"":1,""rt"":710},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd1a"",""rightPic"":""dd1b"",""trialNum"":3,""key"":""h"",""correct"":1,""rt"":477},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss1a"",""rightPic"":""ss1b"",""trialNum"":4,""key"":""h"",""correct"":1,""rt"":425},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd2a"",""rightPic"":""dd2b"",""trialNum"":5,""key"":""h"",""correct"":1,""rt"":436},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd3a"",""rightPic"":""dd3b"",""trialNum"":6,""key"":""h"",""correct"":1,""rt"":492},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap2a"",""rightPic"":""ap2b"",""trialNum"":7,""key"":""a"",""correct"":1,""rt"":589},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss2a"",""rightPic"":""ss2b"",""trialNum"":8,""key"":""h"",""correct"":1,""rt"":733},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss3a"",""rightPic"":""ss3b"",""trialNum"":9,""key"":""h"",""correct"":1,""rt"":782},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd4a"",""rightPic"":""dd4b"",""trialNum"":10,""key"":""h"",""correct"":1,""rt"":414},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds2a"",""rightPic"":""ds2b"",""trialNum"":11,""key"":""h"",""correct"":1,""rt"":491},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd5a"",""rightPic"":""dd5b"",""trialNum"":12,""key"":""h"",""correct"":1,""rt"":382},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap3a"",""rightPic"":""ap3b"",""trialNum"":13,""key"":""a"",""correct"":1,""rt"":549},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds3a"",""rightPic"":""ds3b"",""trialNum"":14,""key"":""h"",""correct"":1,""rt"":493},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss4a"",""rightPic"":""ss4b"",""trialNum"":15,""key"":""h"",""correct"":1,""rt"":438},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss5a"",""rightPic"":""ss5b"",""trialNum"":16,""key"":""h"",""correct"":1,""rt"":390},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd6a"",""rightPic"":""dd6b"",""trialNum"":17,""key"":""h"",""correct"":1,""rt"":366},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss6a"",""rightPic"":""ss6b"",""trialNum"":18,""key"":""h"",""correct"":1,""rt"":440},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap4a"",""rightPic"":""ap4b"",""trialNum"":19,""key"":""a"",""correct"":1,""rt"":642},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds4a"",""rightPic"":""ds4b"",""trialNum"":20,""key"":""h"",""correct"":1,""rt"":454},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds5a"",""rightPic"":""ds5b"",""trialNum"":21,""key"":""h"",""correct"":1,""rt"":474},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss7a"",""rightPic"":""ss7b"",""trialNum"":22,""key"":""h"",""correct"":1,""rt"":405},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds6a"",""rightPic"":""ds6b"",""trialNum"":23,""key"":""h"",""correct"":1,""rt"":374},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap5a"",""rightPic"":""ap5b"",""trialNum"":24,""key"":""a"",""correct"":1,""rt"":557},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap6a"",""rightPic"":""ap6b"",""trialNum"":25,""key"":""a"",""correct"":1,""rt"":583},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss8a"",""rightPic"":""ss8b"",""trialNum"":26,""key"":""h"",""correct"":1,""rt"":440},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds7a"",""rightPic"":""ds7b"",""trialNum"":27,""key"":""h"",""correct"":1,""rt"":450},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap7a"",""rightPic"":""ap7b"",""trialNum"":28,""key"":""a"",""correct"":1,""rt"":749},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds8a"",""rightPic"":""ds8b"",""trialNum"":29,""key"":""h"",""correct"":1,""rt"":517},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap8a"",""rightPic"":""ap8b"",""trialNum"":30,""key"":""h"",""correct"":0,""rt"":382},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss9a"",""rightPic"":""ss9b"",""trialNum"":31,""key"":""h"",""correct"":1,""rt"":405},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss10a"",""rightPic"":""ss10b"",""trialNum"":32,""key"":""h"",""correct"":1,""rt"":384},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap9a"",""rightPic"":""ap9b"",""trialNum"":33,""key"":""a"",""correct"":1,""rt"":510},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd7a"",""rightPic"":""dd7b"",""trialNum"":34,""key"":""h"",""correct"":1,""rt"":453},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss11a"",""rightPic"":""ss11b"",""trialNum"":35,""key"":""h"",""correct"":1,""rt"":405},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap10a"",""rightPic"":""ap10b"",""trialNum"":36,""key"":""a"",""correct"":1,""rt"":558},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap11a"",""rightPic"":""ap11b"",""trialNum"":37,""key"":""a"",""correct"":1,""rt"":445},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap12a"",""rightPic"":""ap12b"",""trialNum"":38,""key"":""a"",""correct"":1,""rt"":496},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss12a"",""rightPic"":""ss12b"",""trialNum"":39,""key"":""h"",""correct"":1,""rt"":453},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds9a"",""rightPic"":""ds9b"",""trialNum"":40,""key"":""h"",""correct"":1,""rt"":523},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss13a"",""rightPic"":""ss13b"",""trialNum"":41,""key"":""h"",""correct"":1,""rt"":484},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds10a"",""rightPic"":""ds10b"",""trialNum"":42,""key"":""h"",""correct"":1,""rt"":454},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss14a"",""rightPic"":""ss14b"",""trialNum"":43,""key"":""h"",""correct"":1,""rt"":395},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd8a"",""rightPic"":""dd8b"",""trialNum"":44,""key"":""h"",""correct"":1,""rt"":367},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds11a"",""rightPic"":""ds11b"",""trialNum"":45,""key"":""h"",""correct"":1,""rt"":372},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap13a"",""rightPic"":""ap13b"",""trialNum"":46,""key"":""a"",""correct"":1,""rt"":582},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss15a"",""rightPic"":""ss15b"",""trialNum"":47,""key"":""h"",""correct"":1,""rt"":400},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss16a"",""rightPic"":""ss16b"",""trialNum"":48,""key"":""h"",""correct"":1,""rt"":420},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd9a"",""rightPic"":""dd9b"",""trialNum"":49,""key"":""h"",""correct"":1,""rt"":429},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap14a"",""rightPic"":""ap14b"",""trialNum"":50,""key"":""a"",""correct"":1,""rt"":530},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds12a"",""rightPic"":""ds12b"",""trialNum"":51,""key"":""h"",""correct"":1,""rt"":420},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap15a"",""rightPic"":""ap15b"",""trialNum"":52,""key"":""a"",""correct"":1,""rt"":568},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap16a"",""rightPic"":""ap16b"",""trialNum"":53,""key"":""h"",""correct"":0,""rt"":457},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd10a"",""rightPic"":""dd10b"",""trialNum"":54,""key"":""h"",""correct"":1,""rt"":418},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd11a"",""rightPic"":""dd11b"",""trialNum"":55,""key"":""h"",""correct"":1,""rt"":396},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds13a"",""rightPic"":""ds13b"",""trialNum"":56,""key"":""h"",""correct"":1,""rt"":400},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap17a"",""rightPic"":""ap17b"",""trialNum"":57,""key"":""a"",""correct"":1,""rt"":578},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap18a"",""rightPic"":""ap18b"",""trialNum"":58,""key"":""a"",""correct"":1,""rt"":534},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds14a"",""rightPic"":""ds14b"",""trialNum"":59,""key"":""h"",""correct"":1,""rt"":429},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd12a"",""rightPic"":""dd12b"",""trialNum"":60,""key"":""a"",""correct"":0,""rt"":656},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds15a"",""rightPic"":""ds15b"",""trialNum"":61,""key"":""h"",""correct"":1,""rt"":592},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds16a"",""rightPic"":""ds16b"",""trialNum"":62,""key"":""h"",""correct"":1,""rt"":389},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap19a"",""rightPic"":""ap19b"",""trialNum"":63,""key"":""a"",""correct"":1,""rt"":654},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds17a"",""rightPic"":""ds17b"",""trialNum"":64,""key"":""h"",""correct"":1,""rt"":396},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap20a"",""rightPic"":""ap20b"",""trialNum"":65,""key"":""a"",""correct"":1,""rt"":636},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap21a"",""rightPic"":""ap21b"",""trialNum"":66,""key"":""a"",""correct"":1,""rt"":621},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds18a"",""rightPic"":""ds18b"",""trialNum"":67,""key"":""h"",""correct"":1,""rt"":481},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap22a"",""rightPic"":""ap22b"",""trialNum"":68,""key"":""a"",""correct"":1,""rt"":510},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd13a"",""rightPic"":""dd13b"",""trialNum"":69,""key"":""h"",""correct"":1,""rt"":610},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap23a"",""rightPic"":""ap23b"",""trialNum"":70,""key"":""a"",""correct"":1,""rt"":500},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd14a"",""rightPic"":""dd14b"",""trialNum"":71,""key"":""h"",""correct"":1,""rt"":475},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss17a"",""rightPic"":""ss17b"",""trialNum"":72,""key"":""h"",""correct"":1,""rt"":420},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss18a"",""rightPic"":""ss18b"",""trialNum"":73,""key"":""h"",""correct"":1,""rt"":392},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd15a"",""rightPic"":""dd15b"",""trialNum"":74,""key"":""h"",""correct"":1,""rt"":468},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap24a"",""rightPic"":""ap24b"",""trialNum"":75,""key"":""h"",""correct"":0,""rt"":379},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd16a"",""rightPic"":""dd16b"",""trialNum"":76,""key"":""h"",""correct"":1,""rt"":365},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap25a"",""rightPic"":""ap25b"",""trialNum"":77,""key"":""a"",""correct"":1,""rt"":503},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds19a"",""rightPic"":""ds19b"",""trialNum"":78,""key"":""h"",""correct"":1,""rt"":469},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap26a"",""rightPic"":""ap26b"",""trialNum"":79,""key"":""a"",""correct"":1,""rt"":534},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap27a"",""rightPic"":""ap27b"",""trialNum"":80,""key"":""a"",""correct"":1,""rt"":606},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd17a"",""rightPic"":""dd17b"",""trialNum"":81,""key"":""h"",""correct"":1,""rt"":427},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss19a"",""rightPic"":""ss19b"",""trialNum"":82,""key"":""h"",""correct"":1,""rt"":420},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap28a"",""rightPic"":""ap28b"",""trialNum"":83,""key"":""a"",""correct"":1,""rt"":493},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap29a"",""rightPic"":""ap29b"",""trialNum"":84,""key"":""a"",""correct"":1,""rt"":519},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap30a"",""rightPic"":""ap30b"",""trialNum"":85,""key"":""a"",""correct"":1,""rt"":532},{""slide"":""test"",""cond"":""ss"",""leftPic"":""ss20a"",""rightPic"":""ss20b"",""trialNum"":86,""key"":""h"",""correct"":1,""rt"":531},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd18a"",""rightPic"":""dd18b"",""trialNum"":87,""key"":""h"",""correct"":1,""rt"":514},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap31a"",""rightPic"":""ap31b"",""trialNum"":88,""key"":""a"",""correct"":1,""rt"":495},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd19a"",""rightPic"":""dd19b"",""trialNum"":89,""key"":""h"",""correct"":1,""rt"":421},{""slide"":""test"",""cond"":""ap"",""leftPic"":""ap32a"",""rightPic"":""ap32b"",""trialNum"":90,""key"":""a"",""correct"":1,""rt"":582},{""slide"":""test"",""cond"":""dd"",""leftPic"":""dd20a"",""rightPic"":""dd20b"",""trialNum"":91,""key"":""h"",""correct"":1,""rt"":580},{""slide"":""test"",""cond"":""ds"",""leftPic"":""ds20a"",""rightPic"":""ds20b"",""trialNum"":92,""key"":""h"",""correct"":1,""rt"":348}]"
